"id","name","latitude","longitude","country"
"43987","Bülach Untertor","47.515865","8.541874","CH"
"43988","Bülach Witenwisen","47.520117","8.546494","CH"
"11337","Buldern","51.863057","7.37048","DE"
"73132","Buldern Bahnhof Dülmen","51.86293","7.371568","DE"
"67881","Bulken E16 bussterminal","60.631252","6.277571","NO"
"39730","Bulken stasjon","60.63058","6.284928","NO"
"63307","Bullandö","59.30194","18.64833","SE"
"27599","Bullas","38.043345","-1.673640","ES"
"6830","Bullay (DB)","50.054463","7.134585","DE"
"18274","Bulle","46.618148","7.054932","CH"
"43706","Bulle Chalamala","46.622472","7.069189","CH"
"43707","Bulle Château-d en-Bas","46.622877","7.056649","CH"
"43708","Bulle Cimetière","46.625052","7.05922","CH"
"43709","Bulle Côte du Moulin","46.615505","7.053197","CH"
"43710","Bulle Espace Gruyère","46.614669","7.049053","CH"
"43711","Bulle Etang","46.626328","7.067877","CH"
"18503","Bulle gare","46.618247","7.055120","CH"
"43712","Bulle Industrie","46.623407","7.03272","CH"
"43730","Bulle jardin Anglais","46.613429","7.059858","CH"
"43713","Bulle Jéricho","46.622895","7.076228","CH"
"43714","Bulle Le Terraillet","46.630149","7.060568","CH"
"43715","Bulle Les Crêts","46.620126","7.05468","CH"
"43716","Bulle Les Mosseires","46.623982","7.045583","CH"
"43717","Bulle Montcalia","46.619029","7.049799","CH"
"43718","Bulle Pierre-Alex","46.62213","7.060254","CH"
"18549","Bulle Place de la Gare","46.617725","7.055273","CH"
"43719","Bulle Place des Alpes","46.617025","7.056874","CH"
"43720","Bulle Planchy","46.621636","7.0401","CH"
"43722","Bulle Pré-Vert","46.620917","7.060838","CH"
"43721","Bulle Prila","46.625717","7.038482","CH"
"43723","Bulle Saucens","46.613375","7.041242","CH"
"43724","Bulle Sionge","46.620063","7.056811","CH"
"43725","Bulle St-Denis","46.615667","7.057521","CH"
"43726","Bulle St-Joseph","46.613833","7.0449","CH"
"43727","Bulle Stade","46.622283","7.065818","CH"
"43728","Bulle Verdel","46.624845","7.065953","CH"
"43729","Bulle Xavier-de-Poret","46.622301","7.048801","CH"
"43733","Bullet bif Granges Champod","46.847319","6.578657","CH"
"43734","Bullet bif Les Cluds","46.837737","6.56502","CH"
"43731","Bullet Grande Salle","46.828649","6.550224","CH"
"43732","Bullet Les Cluds","46.843876","6.561784","CH"
"43735","Bullet village","46.830941","6.554485","CH"
"463","Bulligny – Crézilles","48.576646","5.848966","FR"
"61245","Bullmark","64.03333","20.48278","SE"
"1573","Bully-Grenay","50.44843","2.73317","FR"
"27600","Bulnes","43.235958","-4.81997","ES"
"21838","Bultei","40.457038","9.063506","IT"
"24898","Bulwell","52.999625","-1.196115","GB"
"14648","Bülzig","51.894897","12.752717","DE"
"74333","Bülzig Kindergarten","51.896687","12.752996","DE"
"73576","Bülzig Kindergarten Zahna-Elster","51.896687","12.752996","DE"
"43736","Bumbach Alpenrose","46.813852","7.900907","CH"
"43737","Bumbach Bödeli","46.81254","7.911307","CH"
"43738","Bumbach Schwand","46.80889","7.923695","CH"
"43739","Bumbach Skilift","46.814194","7.89368","CH"
"29493","Bumbești-Jiu","45.177625","23.385616","RO"
"43989","Bümpliz Schloss","46.943755","7.391192","CH"
"37655","Buna","43.245505","17.848812","BA"
"15796","Buna Werke","51.384606","11.957558","DE"
"18900","Bunde","50.896824","5.736646","NL"
"10810","Bünde (Westf)","52.202076","8.573875","DE"
"16335","Bundenthal-Rumbach","49.102353","7.806151","DE"
"43740","Bundtels","46.867931","7.211075","CH"
"35412","Bunica","45.0253","14.8873","HR"
"62418","Bunkeflostrand","55.54778","12.9175","SE"
"27734","Bunken St.","57.629863","10.43922","DK"
"18901","Bunnik","52.063157","5.193787","NL"
"10044","Buno – Gironville","48.370847","2.387115","FR"
"23790","Buñol","39.427434","-0.787482","ES"
"72207","Bunsenstraße Ettlingen","48.947777","8.390684","DE"
"27601","Buñuel","41.98009","-1.44503","ES"
"43990","Bünzen Freienhof","47.31065","8.324766","CH"
"43741","Buochs Ausserdorf","46.976009","8.418596","CH"
"43742","Buochs Fadenbrücke","46.970435","8.404932","CH"
"43743","Buochs Hotel Postillon","46.972809","8.442219","CH"
"43744","Buochs Linden","46.974022","8.432277","CH"
"43745","Buochs Schürmatt","46.972917","8.413175","CH"
"43746","Buochs Unterfeld","46.971793","8.447433","CH"
"43747","Buonas Schmidhof","47.140637","8.453195","CH"
"20236","Buonconvento","43.135349","11.483998","IT"
"22382","Buonfornello","37.9724","13.8165","IT"
"68003","Buonriposo","37.599338","14.256963","IT"
"18613","Bur St.","56.367776","8.426101","DK"
"11338","Burbach (Kr Siegen)","50.749042","8.077733","DE"
"74146","Burbach (Kr Siegen) Post","50.748737","8.076916","DE"
"11354","Burbach Mitte","49.243609","6.944283","DE"
"43991","Bürchen Ackermatte","46.28117","7.814691","CH"
"43992","Bürchen Albenwald","46.288442","7.819357","CH"
"43993","Bürchen Bethania","46.278545","7.834755","CH"
"43994","Bürchen Bürchneralp","46.257114","7.828013","CH"
"43995","Bürchen Bürchnerhof","46.27556","7.826162","CH"
"43996","Bürchen Diebjen","46.272729","7.84503","CH"
"43997","Bürchen Egga","46.272378","7.83205","CH"
"43998","Bürchen Eischmatten","46.270248","7.842171","CH"
"43999","Bürchen Hasel","46.280567","7.815554","CH"
"44000","Bürchen Ibri","46.281367","7.82013","CH"
"44001","Bürchen Lischweide","46.269663","7.830926","CH"
"44002","Bürchen Obscha","46.285125","7.814422","CH"
"44003","Bürchen Rest Panorama","46.259479","7.829622","CH"
"44004","Bürchen Ronalp","46.278113","7.823878","CH"
"44005","Bürchen Schigarten","46.279237","7.817496","CH"
"44006","Bürchen Station","46.270598","7.82795","CH"
"44007","Bürchen Zenhäusern","46.280361","7.82217","CH"
"44008","Bürchen Zum Oberhüs","46.277376","7.81586","CH"
"43748","Bure Buratte","47.445327","7.008934","CH"
"43749","Bure Casernes","47.452608","7.010777","CH"
"43751","Bure haut du village","47.43783","7.008386","CH"
"43750","Bure Mairie","47.441129","7.006318","CH"
"63308","Bureå E4","64.61917","21.17861","SE"
"63309","Bureå Torg","64.6175","21.20028","SE"
"29835","Burela","43.660295","-7.361109","ES"
"36414","Büren an der Aare","47.13815","7.371229","CH"
"44015","Büren an der Aare Aarbergstr","47.139334","7.367757","CH"
"44016","Büren an der Aare Bahnhofstr","47.139244","7.377519","CH"
"44017","Büren an der Aare Gehrweg","47.139316","7.363568","CH"
"44018","Büren an der Aare Oberbüren","47.136727","7.381582","CH"
"44019","Büren an der Aare Rütifeld","47.142786","7.384063","CH"
"44020","Büren an der AareSolothurnstr","47.139909","7.377168","CH"
"44009","Büren NW Kirchenplatz","46.940196","8.397111","CH"
"44010","Büren NW Mühleplatz","46.938407","8.397067","CH"
"44011","Büren SO Dorf","47.449156","7.670325","CH"
"44012","Büren SO Gemeindehaus","47.449138","7.668374","CH"
"44013","Büren SO Moosmatt","47.449596","7.675961","CH"
"44014","Büren SO Unterdorf","47.448769","7.672158","CH"
"36470","Büren zum Hof","47.095948","7.518806","CH"
"44021","Bürersteig Passhöhe","47.528971","8.158753","CH"
"24899","Bures","51.97094","0.769021","GB"
"1951","Bures-en-Bray Carrefour","49.783333","1.333333","FR"
"10256","Bures-sur-Yvettes","48.695672","2.163146","FR"
"61246","Buresjön station","65.55361","17.8525","SE"
"703","Burey-en-Vaux","48.566667","5.666667","FR"
"593","Burey-la-Côte","48.500000","5.700000","FR"
"44022","Bürg","47.24867","8.944878","CH"
"11339","Burg (Dillkr) Nord","50.69988","8.307686","DE"
"6811","Burg (Dithm)","54.007802","9.247679","DE"
"14650","Burg (Magdeburg)","52.274592","11.840789","DE"
"43752","Burg AG Hinterdorf","47.238422","8.18297","CH"
"43753","Burg AG Rössligasse","47.235312","8.179375","CH"
"72149","Burg Bahnhof Fehmarn","54.443195","11.19024","DE"
"43754","Burg im Leimental Dorfplatz","47.457363","7.442466","CH"
"14649","Burg Stargard (Meckl)","53.499588","13.303226","DE"
"10812","Burg- und Nieder-Gemünden","50.691115","9.047606","DE"
"68545","Burg-und Nieder Gemünden Bahnhof Gemünden (Felda)","50.690845","9.047984","DE"
"27852","Burgas","42.491019","27.472722","BG"
"43806","Burgäschi","47.174392","7.673758","CH"
"11340","Burgau (Schwab)","48.4248","10.42701","DE"
"11341","Burgbernheim","49.454325","10.320218","DE"
"11342","Burgbernheim-Wildbad","49.443296","10.312317","DE"
"15992","Burgbrohl","50.458007","7.283725","DE"
"6294","Burgdorf","47.060705","7.621692","CH"
"11343","Burgdorf","52.449001","10.00289","DE"
"43755","Burgdorf Aebistrasse","47.060085","7.616884","CH"
"43756","Burgdorf Alterspflegeheim","47.047914","7.628579","CH"
"43757","Burgdorf Bernstrasse","47.052264","7.611194","CH"
"43758","Burgdorf Blattnerweg","47.060921","7.609432","CH"
"43759","Burgdorf Bleichimatt","47.068948","7.600901","CH"
"36870","Burgdorf Buchmatt","47.065385","7.608211","CH"
"43760","Burgdorf Choserfeld","47.062584","7.605342","CH"
"43761","Burgdorf City","47.058826","7.623167","CH"
"43762","Burgdorf Eybrücke","47.06449","7.619374","CH"
"43763","Burgdorf Eyfeldweg","47.067438","7.617315","CH"
"43764","Burgdorf Fabrikweg","47.067735","7.603975","CH"
"43765","Burgdorf Fischermätteli","47.04901","7.639285","CH"
"43766","Burgdorf Friedhof","47.055204","7.613171","CH"
"43767","Burgdorf Friedhofweg","47.053532","7.614223","CH"
"43768","Burgdorf Grunerstrasse","47.049657","7.630287","CH"
"43769","Burgdorf Gsteighof","47.059186","7.613072","CH"
"43770","Burgdorf Gymnasium","47.056175","7.618924","CH"
"43771","Burgdorf Gyri Ost","47.06413","7.631905","CH"
"43772","Burgdorf Gyrischachen","47.062988","7.630763","CH"
"43773","Burgdorf Hallenbad","47.055491","7.630368","CH"
"43774","Burgdorf Hasleweg","47.05035","7.630997","CH"
"43775","Burgdorf Heimiswilstrasse","47.053118","7.628794","CH"
"43776","Burgdorf Im Choser","47.061388","7.609647","CH"
"43777","Burgdorf Jungfraustrasse","47.053631","7.621019","CH"
"43778","Burgdorf Katholische Kirche","47.058242","7.619419","CH"
"43779","Burgdorf Kornhaus","47.058188","7.627626","CH"
"43780","Burgdorf Kronenplatz","47.055968","7.627248","CH"
"43781","Burgdorf Lerchenbühlweg","47.059393","7.612848","CH"
"43782","Burgdorf Lorraine","47.062557","7.631815","CH"
"43783","Burgdorf Meiefeld","47.061236","7.602843","CH"
"43785","Burgdorf Mühlegasse","47.057766","7.626349","CH"
"43784","Burgdorf Musikschule","47.055357","7.624911","CH"
"43786","Burgdorf Nassi","47.063087","7.603454","CH"
"43787","Burgdorf Nationalplatz","47.059806","7.613522","CH"
"43788","Burgdorf Oberdorf","47.044435","7.622529","CH"
"43789","Burgdorf Parkhaus Oberstadt","47.054512","7.624947","CH"
"43790","Burgdorf Poststrasse","47.060462","7.623113","CH"
"43791","Burgdorf Pulverweg","47.065038","7.610286","CH"
"43792","Burgdorf Schlossmatt","47.051671","7.623464","CH"
"43793","Burgdorf Schützenhaus","47.058467","7.629963","CH"
"43794","Burgdorf Spital","47.04786","7.622385","CH"
"43795","Burgdorf Staldenstrasse","47.057172","7.624704","CH"
"36939","Burgdorf Steinhof","47.052282","7.618291","CH"
"43796","Burgdorf Tiergarten","47.062224","7.616425","CH"
"43797","Burgdorf Willestrasse","47.062809","7.616965","CH"
"43798","Burgdorf Zeughausstrasse","47.06369","7.613935","CH"
"43799","Burgdorf Ziegelei","47.046745","7.634889","CH"
"34585","Burgeck Bahnhof","47.397848","11.775754","AT"
"43800","Burgeis/Burgusio","46.711348","10.5284","CH"
"11331","Bürgeln","50.853748","8.817195","DE"
"44023","Bürgenstock Ost","46.99672","8.386756","CH"
"44024","Bürgenstock Residenzen","46.995003","8.374342","CH"
"44025","Bürgenstock Waldhotel","46.996441","8.385192","CH"
"68309","Bürgerhaus Kriftel","50.0848","8.470688","DE"
"24900","Burgess Hill","50.953552","-0.127749","GB"
"71761","Burgfarrnbach Regelsbacher Straße Fürth (Bayern)","49.488026","10.926253","DE"
"33646","Burgfried bei Gnas Bahnhof","46.891365","15.832981","AT"
"15993","Burggaillenreuth","49.783223","11.284554","DE"
"36372","Burghalden","47.208674","8.692695","CH"
"11344","Burghaun (Hünfeld)","50.700554","9.727955","DE"
"11345","Burghausen (Oberbay)","48.174198","12.828182","DE"
"11346","Burgheim","48.701047","11.026986","DE"
"37102","Burgholz","46.666484","7.60558","CH"
"68417","Burgholzhausen Rodheimer Straße Friedrichsdorf","50.256073","8.676748","DE"
"11347","Burgholzhausen vor der Höhe","50.25779","8.677107","DE"
"37358","Burgistein","46.789435","7.521223","CH"
"43801","Burgistein Badersmaad","46.784359","7.501507","CH"
"43802","Burgistein Elbschen","46.794382","7.484895","CH"
"43803","Burgistein Hohlenwegen","46.781114","7.505211","CH"
"43804","Burgistein Weier","46.791496","7.499655","CH"
"14651","Burgkemnitz","51.688819","12.407163","DE"
"73549","Burgkemnitz S-Bahnhof (Bus) Muldestausee","51.68835","12.407074","DE"
"11348","Burgkirchen","48.166908","12.727781","DE"
"6831","Burgkunstadt","50.137658","11.242718","DE"
"36653","Burglauenen","46.635919","7.975334","CH"
"11349","Burglauer","50.27416","10.184832","DE"
"36581","Bürglen","47.549101","9.149855","CH"
"44026","Bürglen UR Hartolfingen","46.874979","8.659228","CH"
"44027","Bürglen UR Loreto","46.8771","8.677422","CH"
"44028","Bürglen UR Post","46.875419","8.663462","CH"
"44029","Bürglen UR Seminar","46.874413","8.654967","CH"
"44030","Bürglen UR Sonneggstrasse","46.87657","8.667831","CH"
"44031","Bürglen UR St Sebastian","46.876489","8.670941","CH"
"44032","Bürglen UR Trudelingen","46.879132","8.69763","CH"
"44033","Bürglen UR Urnertor","46.872615","8.650544","CH"
"43805","Burgmatt Fontannen","47.029899","8.062866","CH"
"6627","Burgos","42.35","-3.7","ES"
"23787","Burgos Rosa Manzano","42.371189","-3.666297","ES"
"22381","Burgos-Esporlatu","40.387580","8.992524","IT"
"6832","Burgsinn","50.150261","9.655754","DE"
"68656","Burgsolms Bahnhof Solms","50.54488","8.406955","DE"
"14652","Burgstädt","50.915819","12.812702","DE"
"69930","Burgstall (M) Bahnhof Burgstetten","48.928726","9.371012","DE"
"11350","Burgstall (Murr)","48.928582","9.369834","DE"
"73131","Burgsteinfurt Bahnhof Steinfurt","52.147675","7.330002","DE"
"61247","Burgsvik","57.03278","18.27417","SE"
"11351","Burgthann","49.342473","11.30931","DE"
"29836","Burgui","42.720951","-1.002983","ES"
"32577","Burguillos","37.585780","-5.968058","ES"
"29837","Burguillos de Toledo","39.798462","-3.991670","ES"
"37484","Burguillos del Cerro","38.378195","-6.592605","ES"
"72038","Burgwedel (Bus) Hamburg","53.647022","9.908567","DE"
"39041","Burgweiler","47.922761","9.343801","DE"
"69729","Burgweinting Bahnhof Nord Regensburg","48.99058","12.147052","DE"
"72824","Burgweinting Bahnhof Süd Regensburg","48.989708","12.146791","DE"
"11353","Burhafe (Ostfriesl)","53.60656","7.711072","DE"
"71154","Burhafe (Ostfriesl) Bahnhof Wittmund","53.606487","7.709958","DE"
"37249","Burier","46.447877","6.877115","CH"
"33477","Burk Bahnhof","47.285201","12.497602","AT"
"73947","Burkhardswalde Bahnhof Müglitztal","50.925293","13.839981","DE"
"73945","Burkhardswalde Talstraße (Bf) Müglitztal","50.92565","13.838785","DE"
"29110","Burkhardswalde-Maxen","50.925401","13.838839","DE"
"14653","Burkhardtsdorf","50.733194","12.932133","DE"
"14655","Burkhardtsdorf Mitte","50.732933","12.916276","DE"
"14096","Burkheim-Bischoffingen","48.104002","7.611768","DE"
"69333","Burkheim-Bischoffingen Bahnhof Bahnhof Vogtsburg","48.10392","7.611248","DE"
"27018","Burlada","42.826476","-1.615626","ES"
"14071","Burladingen","48.290051","9.113057","DE"
"15901","Burladingen West","48.292272","9.099294","DE"
"24901","Burley Park","53.808743","-1.576277","GB"
"24902","Burley-In-Wharfedale","53.908112","-1.753363","GB"
"66883","Burlöv Center","55.63861","13.08583","SE"
"63310","Burlöv station","55.64056","13.07972","SE"
"29152","Bürmoos","47.981838","12.925121","AT"
"24903","Burnage","53.421205","-2.215896","GB"
"24904","Burneside","54.355305","-2.766231","GB"
"24905","Burnham","51.523538","-0.647335","GB"
"24906","Burnham-On-Crouch","51.633526","0.813459","GB"
"744","Burnhaupt","47.733333","7.150000","FR"
"26723","Burnley","53.789","-2.248","GB"
"8122","Burnley Barracks","53.791237","-2.258014","GB"
"8123","Burnley Central","53.793776","-2.244644","GB"
"24907","Burnley Manchester Road","53.784962","-2.248883","GB"
"24908","Burnside","55.817123","-4.204029","GB"
"24909","Burntisland","56.057133","-3.233214","GB"
"37485","Burón","43.024174","-5.050111","ES"
"44034","Büron Dorf","47.213827","8.094499","CH"
"44035","Büron Eichenmoos","47.206411","8.100584","CH"
"44036","Büron Triengenacker","47.220632","8.088961","CH"
"21209","Buronzo","45.4719","8.26661","IT"
"69196","Burow","53.773525","13.267296","DE"
"6595","Burriana-Alquerías del Niño Perdido","39.89604","-0.114386","ES"
"23788","Burriana-Alquerías Niño Perdido","39.8964","-0.103867","ES"
"24910","Burscough Bridge","53.60519","-2.841758","GB"
"24911","Burscough Junction","53.598011","-2.840105","GB"
"61248","Burseryd torget","57.20306","13.28389","SE"
"38611","Burshtyn","49.263274","24.635236","UA"
"43807","Bursinel Château","46.441079","6.307128","CH"
"43808","Bursinel village","46.438984","6.305376","CH"
"35284","Bursins","46.445369","6.296759","CH"
"43809","Bursins Bourdouzan","46.450922","6.287901","CH"
"43810","Bursins village","46.452306","6.290984","CH"
"24912","Bursledon","50.882858","-1.304835","GB"
"18165","Burst","50.907054","3.921148","BE"
"10882","Bürstadt","49.645121","8.459074","DE"
"43811","Burtigny Le Battoir","46.465008","6.260798","CH"
"43812","Burtigny Les Oches","46.470563","6.255638","CH"
"43813","Burtigny village","46.467237","6.257436","CH"
"24913","Burton Joyce","52.984047","-1.040698","GB"
"26571","Burton Road Metrolink","53.42905","-2.24076","GB"
"8178","Burton-On-Trent","52.805798","-1.64246","GB"
"61249","Burträsk","64.52111","20.66","SE"
"29838","Burujón","39.901701","-4.299521","ES"
"24914","Bury Metrolink","53.59112","-2.29713","GB"
"7985","Bury St Edmunds","52.253727","0.713355","GB"
"69689","Bus Grabow","53.281742","11.565045","DE"
"23597","Busa di Vigonza","45.429943","11.951722","IT"
"20829","Busalla","44.575529","8.943691","IT"
"66713","Busalletta","44.497172","8.988550","IT"
"24915","Busby","55.780109","-4.262551","GB"
"21104","Busca","44.520278","7.481667","IT"
"68893","Busch Bahnhof (Bus) Alsdorf (Rheinland)","50.876762","6.140567","DE"
"19364","Busche-Lentiai-Mel","46.040096","11.979285","IT"
"74112","Buschmühle","50.825928","13.68916","DE"
"14654","Buschow","52.592199","12.628999","DE"
"72337","Buschow Bahnhof Märkisch Luch","52.59201","12.62864","DE"
"39226","Buschow Dorf","52.58925","12.636262","DE"
"23789","Busdongo","42.984294","-5.705444","ES"
"13968","Busenbach","48.92931","8.450561","DE"
"72239","Busenbach Bahnhof Waldbronn","48.929554","8.451083","DE"
"11332","Büsenbachtal","53.269527","9.858586","DE"
"16349","Busenberg-Schindhard","49.138867","7.799706","DE"
"43814","Buseno Botteghe","46.274868","9.110657","CH"
"43815","Buseno Paese","46.268126","9.110388","CH"
"24916","Bush Hill Park","51.642365","-0.06916","GB"
"72737","Bushaltestelle Rechtenstein","48.239937","9.549726","DE"
"68991","Bushaltstelle Etzbach","50.778606","7.686847","DE"
"24917","Bushey","51.644669","-0.384806","GB"
"909","Busigny","50.039724","3.446117","FR"
"16297","Büsingen","47.695424","8.693324","DE"
"74172","Büsingen (Fähre)","47.686417","8.673116","DE"
"44037","Büsingen Bürgerhaus","47.696207","8.687787","CH"
"44038","Büsingen Kirche St Michael","47.698742","8.703032","CH"
"44039","Büsingen Stemmer","47.686381","8.668972","CH"
"44040","Büsingen Strandbad","47.696341","8.696848","CH"
"44041","Büsingen Wiesli","47.690966","8.681728","CH"
"62419","Buskhyttan","58.66222","16.93861","SE"
"32383","Busko-Zdroj","50.479408","20.71818","PL"
"35127","Busnovi","45.342351","17.521427","HR"
"34226","Busovača","44.098698","17.880446","BA"
"34062","Busquístar","36.938412","-3.294819","ES"
"2304","Bussac-Forêt","45.211928","-0.368246","FR"
"43816","Bussalp","46.649583","7.991275","CH"
"10700","Bussang","47.88522","6.85354","FR"
"552","Bussang – Office du Tourisme","47.88365","6.85431","FR"
"930","Busseau-sur-Creuse","46.123026","2.022924","FR"
"44042","Büsserach Alte Mühle","47.39007","7.539028","CH"
"44043","Büsserach Niederfeld","47.398852","7.542129","CH"
"44044","Büsserach Schulhaus","47.393998","7.541302","CH"
"44045","Büsserach Ziegelhütte","47.386456","7.537311","CH"
"19365","Busseto","44.974857","10.038775","IT"
"19300","Bussi","42.194152","13.849284","IT"
"2726","Bussière-Galant","45.607622","1.026137","FR"
"36862","Bussigny","46.54758","6.551819","CH"
"43817","Bussigny VD Bosquet","46.545461","6.554566","CH"
"43827","Bussigny VD ch de Bellevue","46.55455","6.55052","CH"
"43829","Bussigny VD ch de la Sauge","46.555619","6.55373","CH"
"43828","Bussigny VD ch de Riettaz","46.553525","6.559366","CH"
"43818","Bussigny VD Cocagne-Sullens","46.554729","6.56182","CH"
"43819","Bussigny VD Collège de Dallaz","46.55232","6.551437","CH"
"43820","Bussigny VD Condémine","46.555502","6.560696","CH"
"43821","Bussigny VD Croix-de-Plan","46.548086","6.563483","CH"
"43822","Bussigny VD En Buyère","46.54992","6.56422","CH"
"43830","Bussigny VD pl du Vieux-Four","46.55366","6.557406","CH"
"43823","Bussigny VD Reculan","46.541713","6.554521","CH"
"43824","Bussigny VD Rente","46.557093","6.562422","CH"
"43831","Bussigny VD route de Sullens","46.552752","6.561164","CH"
"43825","Bussigny VD St-Germain","46.551017","6.546125","CH"
"43826","Bussigny VD Vallon","46.543888","6.553154","CH"
"43832","Bussigny VDchdu Grand-Record","46.550019","6.551932","CH"
"43834","Bussigny-sur-Oron collège","46.569741","6.862572","CH"
"43835","Bussigny-sur-Oron croisée","46.575315","6.864046","CH"
"43833","Bussigny-sur-Oron La Resse","46.568105","6.85725","CH"
"43836","Busslingen Hüsler","47.410008","8.314995","CH"
"43837","Busslingen Stetterstrasse","47.407617","8.315867","CH"
"37082","Bussnang","47.55608","9.08414","CH"
"43838","Bussnang Alterszentrum","47.556092","9.079905","CH"
"43839","Bussnang Stadler","47.557107","9.087375","CH"
"19301","Bussoleno","45.139638","7.143574","IT"
"18902","Bussum Zuid","52.266214","5.162702","NL"
"36108","Busswil","47.098673","7.318617","CH"
"43840","Busswil TG Hauptstrasse","47.450558","9.014365","CH"
"43841","Busswil TG Kreuzstrasse","47.458046","9.021349","CH"
"43842","Bussy FR croisée","46.834734","6.884173","CH"
"17051","Bussy Saint Georges Noctilien","48.836569","2.709168","FR"
"37296","Bussy-Chardonney","46.526773","6.446519","CH"
"10404","Bussy-RATP","48.83665","2.710013","FR"
"9528","Bussy-St-Georges","48.850000","2.700000","FR"
"43844","Bussy-sur-Moudon collège","46.68661","6.811235","CH"
"43843","Bussy-sur-Moudon La Cauderie","46.690826","6.807935","CH"
"43845","Bussy-sur-Moudon village","46.684875","6.809374","CH"
"43846","Bussy-sur-MoudonFoulaz-Verney","46.684021","6.807504","CH"
"6628","Bustarviejo-Valdemanco","34.25779","-78.04073","ES"
"29839","Bustelos","42.343130","-7.463751","ES"
"38352","Busteni","45.415885","25.537336","RO"
"37956","Bustillo","42.441069","-5.791224","ES"
"27019","Bustio","43.376273","-4.520227","ES"
"19302","Busto Arsizio","45.615904","8.865791","IT"
"19303","Busto Arsizio Nord","45.604749","8.851255","IT"
"73217","Bustreff Bahnhof Lippstadt","51.671272","8.349891","DE"
"11333","Büsum","54.133822","8.866483","DE"
"16192","Büsum (Hafen)","54.124599","8.86082","DE"
"70431","Buswendeplatz Barbelroth","49.103703","8.072421","DE"
"5259","Buswiller – Église","48.8197","7.55966","FR"
"21129","Butera","37.1452","14.1718","IT"
"24918","Butlers Lane","52.592376","-1.838163","GB"
"44046","Bütschel Abzw","46.845521","7.476904","CH"
"44047","Bütschel Gschneit","46.841458","7.473506","CH"
"36784","Bütschwil","47.359592","9.075135","CH"
"44048","Bütschwil Au","47.372739","9.07968","CH"
"44049","Bütschwil Engi","47.369763","9.077011","CH"
"44050","Bütschwil Gemeindehaus","47.356711","9.073424","CH"
"44051","Bütschwil Hofwiesen","47.362356","9.073739","CH"
"44052","Bütschwil Pflegeheim","47.36152","9.069873","CH"
"37957","Butsènit","41.8","1","ES"
"21130","Buttafava","45.6214","9.30122","IT"
"19304","Buttapietra","45.338794","10.988135","IT"
"44053","Büttenhardt Dorf","47.757064","8.65334","CH"
"44054","Büttenhardt Reiathöfe","47.765208","8.656792","CH"
"11356","Buttenheim","49.799664","11.013493","DE"
"70297","Buttenheim Bahnhof Altendorf (Kreis Bamberg)","49.799828","11.013584","DE"
"43847","Buttenried","46.962741","7.276921","CH"
"36854","Buttes","46.888482","6.553865","CH"
"43848","Buttes bif Les Gouttettes","46.88502","6.529171","CH"
"11334","Büttgen","51.197217","6.605839","DE"
"70997","Büttgen S-Bahnhof Kaarst","51.197414","6.605624","DE"
"44056","Büttikon AG Brünishalden","47.331146","8.273995","CH"
"44055","Büttikon AG Brunnächer","47.327487","8.271343","CH"
"44057","Büttikon AG Oberdorf","47.325698","8.268647","CH"
"44058","Büttikon AG Rossweid","47.329222","8.272908","CH"
"43849","Buttikon SZ Dorfplatz","47.174392","8.953022","CH"
"43850","Buttikon SZ Mühlemoos","47.175417","8.947719","CH"
"43851","Buttikon SZ Oberstufenschule","47.172846","8.960061","CH"
"43852","Buttisholz Allmend","47.11633","8.081051","CH"
"43853","Buttisholz Dorf","47.114317","8.094085","CH"
"43854","Buttisholz Fürti","47.11936","8.104279","CH"
"43855","Buttisholz Gattwil","47.126623","8.112468","CH"
"43856","Buttisholz Guglern","47.107665","8.085204","CH"
"43857","Buttisholz Stalten","47.098855","8.090094","CH"
"19305","Buttrio","46.012437","13.329447","IT"
"14656","Buttstädt","51.126993","11.418412","DE"
"43858","Buttwil Handlung Bartlome","47.267538","8.314294","CH"
"43859","Buttwil Schule","47.2685","8.310572","CH"
"43860","Buttwil Weinmatten","47.269938","8.312047","CH"
"7555","Butzbach","50.431156","8.66952","DE"
"44059","Bützberg Käserei","47.215814","7.746391","CH"
"44060","Bützberg Neuquartier","47.211256","7.738616","CH"
"44061","Bützberg Tell","47.214187","7.743524","CH"
"44062","Bützberg Unterdorf","47.217171","7.754149","CH"
"44063","Bützberg Wyssenried","47.207103","7.732836","CH"
"7556","Bützow","53.836809","11.997749","DE"
"43861","Buus Aufgend","47.508368","7.858999","CH"
"43862","Buus Buuseregg","47.49537","7.855844","CH"
"43863","Buus Dorf","47.506166","7.862963","CH"
"43864","Buus Tagungszentrum Waldegg","47.493104","7.852455","CH"
"43865","Buus Turnhalle","47.502938","7.864842","CH"
"43866","Buus Untere Farnsburg","47.498237","7.861741","CH"
"5849","Buxières-Les-Villiers","48.100000","5.033333","FR"
"24919","Buxted","50.990475","0.131651","GB"
"6703","Buxtehude","53.47049","9.688313","DE"
"24920","Buxton Station","53.26058","-1.913086","GB"
"3732","Buxy","46.713068","4.700958","FR"
"2822","Buzançais","46.885150","1.418529","FR"
"23626","Buzançais Croissant","46.890258","1.423881","FR"
"28969","Buzançais Sapin Vert","46.888322","1.433203","FR"
"29494","Buzău","45.137111","26.817112","RO"
"34249","Buzet","45.410810","13.969157","HR"
"5436","Buzet","43.783333","1.650000","FR"
"1871","Buzy-Darmont","49.166667","5.700000","FR"
